measure,sex,ga_label,ga_weeks,z_level,value,source_file
length,male,40+0,40.0,-3,44.4,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,-2,46.5,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,-1,48.3,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,0,49.9,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,1,51.6,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,2,53.4,international_newborn_size_boys_length_z_long.csv
length,male,40+0,40.0,3,55.6,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,-3,44.5,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,-2,46.6,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,-1,48.4,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,0,50.0,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,1,51.6,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,2,53.4,international_newborn_size_boys_length_z_long.csv
length,male,40+1,40.142857142857146,3,55.6,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,-3,44.6,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,-2,46.7,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,-1,48.5,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,0,50.1,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,1,51.7,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,2,53.5,international_newborn_size_boys_length_z_long.csv
length,male,40+2,40.285714285714285,3,55.7,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,-3,44.7,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,-2,46.8,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,-1,48.6,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,0,50.2,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,1,51.8,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,2,53.6,international_newborn_size_boys_length_z_long.csv
length,male,40+3,40.42857142857143,3,55.8,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,-3,44.8,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,-2,46.9,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,-1,48.7,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,0,50.3,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,1,51.9,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,2,53.6,international_newborn_size_boys_length_z_long.csv
length,male,40+4,40.57142857142857,3,55.8,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,-3,44.9,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,-2,47.0,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,-1,48.8,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,0,50.3,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,1,51.9,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,2,53.7,international_newborn_size_boys_length_z_long.csv
length,male,40+5,40.714285714285715,3,55.9,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,-3,45.0,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,-2,47.1,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,-1,48.8,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,0,50.4,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,1,52.0,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,2,53.8,international_newborn_size_boys_length_z_long.csv
length,male,40+6,40.857142857142854,3,55.9,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,-3,45.1,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,-2,47.2,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,-1,48.9,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,0,50.5,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,1,52.1,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,2,53.8,international_newborn_size_boys_length_z_long.csv
length,male,41+0,41.0,3,56.0,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,-3,45.2,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,-2,47.3,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,-1,49.0,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,0,50.6,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,1,52.2,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,2,53.9,international_newborn_size_boys_length_z_long.csv
length,male,41+1,41.142857142857146,3,56.0,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,-3,45.3,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,-2,47.4,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,-1,49.1,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,0,50.7,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,1,52.2,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,2,54.0,international_newborn_size_boys_length_z_long.csv
length,male,41+2,41.285714285714285,3,56.1,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,-3,45.4,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,-2,47.5,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,-1,49.2,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,0,50.7,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,1,52.3,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,2,54.0,international_newborn_size_boys_length_z_long.csv
length,male,41+3,41.42857142857143,3,56.2,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,-3,45.5,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,-2,47.5,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,-1,49.3,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,0,50.8,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,1,52.4,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,2,54.1,international_newborn_size_boys_length_z_long.csv
length,male,41+4,41.57142857142857,3,56.2,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,-3,45.6,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,-2,47.6,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,-1,49.3,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,0,50.9,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,1,52.4,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,2,54.2,international_newborn_size_boys_length_z_long.csv
length,male,41+5,41.714285714285715,3,56.3,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,-3,45.7,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,-2,47.7,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,-1,49.4,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,0,51.0,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,1,52.5,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,2,54.2,international_newborn_size_boys_length_z_long.csv
length,male,41+6,41.857142857142854,3,56.3,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,-3,45.7,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,-2,47.8,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,-1,49.5,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,0,51.0,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,1,52.6,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,2,54.3,international_newborn_size_boys_length_z_long.csv
length,male,42+0,42.0,3,56.4,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,-3,45.8,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,-2,47.9,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,-1,49.6,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,0,51.1,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,1,52.6,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,2,54.4,international_newborn_size_boys_length_z_long.csv
length,male,42+1,42.142857142857146,3,56.4,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,-3,45.9,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,-2,48.0,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,-1,49.6,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,0,51.2,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,1,52.7,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,2,54.4,international_newborn_size_boys_length_z_long.csv
length,male,42+2,42.285714285714285,3,56.5,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,-3,46.0,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,-2,48.0,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,-1,49.7,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,0,51.2,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,1,52.8,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,2,54.5,international_newborn_size_boys_length_z_long.csv
length,male,42+3,42.42857142857143,3,56.5,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,-3,46.1,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,-2,48.1,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,-1,49.8,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,0,51.3,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,1,52.8,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,2,54.5,international_newborn_size_boys_length_z_long.csv
length,male,42+4,42.57142857142857,3,56.6,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,-3,46.2,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,-2,48.2,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,-1,49.9,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,0,51.4,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,1,52.9,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,2,54.6,international_newborn_size_boys_length_z_long.csv
length,male,42+5,42.714285714285715,3,56.6,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,-3,46.3,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,-2,48.3,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,-1,49.9,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,0,51.4,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,1,53.0,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,2,54.6,international_newborn_size_boys_length_z_long.csv
length,male,42+6,42.857142857142854,3,56.7,international_newborn_size_boys_length_z_long.csv
length,female,33+0,33.0,-3,37.2,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,-2,39.5,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,-1,41.6,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,0,43.4,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,1,45.2,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,2,47.1,international_newborn_size_girls_length_z_long.csv
length,female,33+0,33.0,3,49.3,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,-3,37.4,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,-2,39.7,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,-1,41.7,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,0,43.6,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,1,45.4,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,2,47.3,international_newborn_size_girls_length_z_long.csv
length,female,33+1,33.142857142857146,3,49.5,international_newborn_size_girls_length_z_long.csv
